學年度,學期,設立別,學校類別,學校統計處代碼,學校名稱,學制班別,性別,在學學生數,學期內新辦理休學人數小計,因病學期內新辦理休學人數,因經濟困難學期內新辦理休學人數,因學業成績學期內新辦理休學人數,因志趣不合學期內新辦理休學人數,因工作需求學期內新辦理休學人數,因懷孕學期內新辦理休學人數,因育嬰學期內新辦理休學人數,因兵役學期內新辦理休學人數,因出國學期內新辦理休學人數,因論文學期內新辦理休學人數,因適應不良學期內新辦理休學人數,因家人傷病學期內新辦理休學人數,因考試訓練學期內新辦理休學人數,其他學期內新辦理休學人數,至學期底總休學人數小計,因病至學期底總休學人數,因經濟困難至學期底總休學人數,因學業成績至學期底總休學人數,因志趣不合至學期底總休學人數,因工作需求至學期底總休學人數,因懷孕至學期底總休學人數,因育嬰至學期底總休學人數,因兵役至學期底總休學人數,因出國至學期底總休學人數,因論文至學期底總休學人數,因適應不良至學期底總休學人數,因家人傷病至學期底總休學人數,因考試訓練至學期底總休學人數,其他至學期底總休學人數
105,1,公立,一般大學,19,國立高雄大學,學士班(進修),女,61,12,1,2,1,0,5,0,0,0,0,0,0,0,0,3,13,2,2,1,0,6,0,0,0,0,0,0,0,0,2
105,1,公立,一般大學,19,國立高雄大學,碩士班(日間),女,194,26,0,3,3,0,17,0,1,0,0,0,0,0,0,2,46,1,6,5,2,22,0,2,0,0,0,0,0,0,8
105,1,公立,一般大學,19,國立高雄大學,碩士在職專班,女,171,36,1,1,1,0,23,1,2,0,0,0,0,0,0,7,57,1,1,2,0,38,5,3,0,0,0,0,0,0,7
105,1,公立,一般大學,20,國立東華大學,學士班(日間),男,"3,716",95,4,9,11,32,9,0,0,0,0,0,0,0,0,30,177,9,12,11,62,27,0,0,0,0,0,0,0,0,56
105,1,公立,一般大學,20,國立東華大學,學士班(進修),男,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
105,1,公立,一般大學,20,國立東華大學,碩士班(日間),男,918,122,2,11,21,9,39,0,3,0,0,0,0,0,0,37,253,7,26,27,23,98,0,10,0,0,0,0,0,0,62
105,1,公立,一般大學,20,國立東華大學,碩士在職專班,男,268,31,1,2,2,0,23,0,0,0,0,0,0,0,0,3,83,1,3,4,2,57,0,8,0,0,0,0,0,0,8
105,1,公立,一般大學,20,國立東華大學,博士班,男,223,32,1,2,5,0,19,0,1,0,0,0,0,0,0,4,82,1,5,7,0,56,0,5,0,0,0,0,0,0,8
105,1,公立,一般大學,20,國立東華大學,學士班(日間),女,"3,881",79,7,13,8,32,5,0,0,0,0,0,0,0,0,14,119,9,18,10,51,9,0,1,0,0,0,0,0,0,21
105,1,公立,一般大學,20,國立東華大學,碩士班(日間),女,755,138,3,17,17,11,59,2,3,0,0,0,0,0,0,26,312,6,34,22,27,149,7,27,0,0,0,0,0,0,40
105,1,公立,一般大學,20,國立東華大學,碩士在職專班,女,349,45,4,0,4,0,26,3,0,0,0,0,0,0,0,8,109,10,3,7,3,55,5,14,0,0,0,0,0,0,12
105,1,公立,一般大學,20,國立東華大學,博士班,女,135,28,0,1,3,2,14,2,2,0,0,0,0,0,0,4,54,2,2,4,3,26,2,7,0,0,0,0,0,0,8
105,1,公立,一般大學,21,國立暨南國際大學,學士班(日間),男,"2,168",36,3,1,5,17,2,0,0,0,0,0,0,0,0,8,59,3,3,6,23,8,0,0,0,0,0,0,0,0,16
105,1,公立,一般大學,21,國立暨南國際大學,碩士班(日間),男,523,47,2,3,5,15,15,0,1,0,0,0,0,0,0,6,103,5,3,7,30,29,0,2,0,0,0,0,0,0,27
105,1,公立,一般大學,21,國立暨南國際大學,碩士在職專班,男,225,13,1,0,0,0,10,0,0,0,0,0,0,0,0,2,23,1,0,0,0,18,0,0,0,0,0,0,0,0,4
105,1,公立,一般大學,21,國立暨南國際大學,博士班,男,193,27,1,0,4,10,8,0,1,0,0,0,0,0,0,3,56,4,0,5,16,16,0,3,0,0,0,0,0,0,12
105,1,公立,一般大學,21,國立暨南國際大學,學士班(日間),女,"2,404",34,5,1,6,22,0,0,0,0,0,0,0,0,0,0,49,10,1,6,29,1,0,0,0,0,0,0,0,0,2
105,1,公立,一般大學,21,國立暨南國際大學,碩士班(日間),女,464,58,7,1,14,10,16,3,2,0,0,0,0,0,0,5,103,13,2,18,20,30,5,6,0,0,0,0,0,0,9
105,1,公立,一般大學,21,國立暨南國際大學,碩士在職專班,女,222,16,5,0,0,2,7,0,0,0,0,0,0,0,0,2,27,7,0,0,3,10,0,2,0,0,0,0,0,0,5
105,1,公立,一般大學,21,國立暨南國際大學,博士班,女,154,22,2,0,3,2,8,1,3,0,0,0,0,0,0,3,38,2,0,4,8,11,1,9,0,0,0,0,0,0,3
105,1,公立,技專校院,22,國立臺灣科技大學,學士班(日間),男,"3,823",99,7,8,22,31,8,0,0,0,0,0,0,0,0,23,128,8,8,27,40,10,0,0,0,0,0,0,0,0,35
105,1,公立,技專校院,22,國立臺灣科技大學,碩士班(日間),男,"2,361",100,7,3,1,1,31,0,2,0,0,0,0,0,0,55,157,8,6,1,1,39,0,2,0,0,0,0,0,0,100
105,1,公立,技專校院,22,國立臺灣科技大學,碩士在職專班,男,507,73,1,0,1,0,47,0,6,0,0,0,0,0,0,18,135,4,1,4,0,83,0,17,0,0,0,0,0,0,26
105,1,公立,技專校院,22,國立臺灣科技大學,博士班,男,780,89,3,0,4,0,36,0,11,0,0,0,0,0,0,35,182,8,4,11,0,69,0,19,0,0,0,0,0,0,71
105,1,公立,技專校院,22,國立臺灣科技大學,學士班(日間),女,"1,755",44,4,2,16,15,0,0,0,0,0,0,0,0,0,7,58,6,3,21,18,3,0,0,0,0,0,0,0,0,7
105,1,公立,技專校院,22,國立臺灣科技大學,學士班(進修),女,18,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0
105,1,公立,技專校院,22,國立臺灣科技大學,碩士班(日間),女,991,64,4,3,0,1,19,0,3,0,0,0,0,0,0,34,79,3,4,1,1,23,0,4,0,0,0,0,0,0,43
105,1,公立,技專校院,22,國立臺灣科技大學,碩士在職專班,女,237,14,0,0,0,0,6,1,2,0,0,0,0,0,0,5,27,1,0,0,0,12,1,4,0,0,0,0,0,0,9
105,1,公立,技專校院,22,國立臺灣科技大學,博士班,女,210,31,1,1,2,0,6,6,3,0,0,0,0,0,0,12,50,1,1,2,0,13,7,6,0,0,0,0,0,0,20
105,1,公立,技專校院,23,國立雲林科技大學,學士班(日間),男,"3,866",85,1,11,24,23,5,0,0,0,0,0,0,0,0,21,127,3,17,40,27,10,0,0,0,0,0,0,0,0,30
105,1,公立,技專校院,23,國立雲林科技大學,碩士班(日間),男,"1,273",75,1,11,10,14,13,0,0,0,0,0,0,0,0,26,162,1,29,23,20,43,0,0,0,0,0,0,0,0,46
105,1,公立,技專校院,23,國立雲林科技大學,碩士在職專班,男,432,18,0,1,0,0,13,0,0,0,0,0,0,0,0,4,78,1,5,1,0,59,0,6,0,0,0,0,0,0,6
105,1,公立,技專校院,23,國立雲林科技大學,博士班,男,297,20,1,2,1,0,9,0,3,0,0,0,0,0,0,4,93,2,11,4,0,47,0,11,0,0,0,0,0,0,18
105,1,公立,技專校院,23,國立雲林科技大學,學士班(日間),女,"2,645",28,3,6,4,7,3,0,0,0,0,0,0,0,0,5,51,3,11,10,11,6,0,0,0,0,0,0,0,0,10
105,1,公立,技專校院,23,國立雲林科技大學,碩士班(日間),女,750,46,2,16,4,2,14,1,1,0,0,0,0,0,0,6,95,4,28,15,2,28,2,5,0,0,0,0,0,0,11
105,1,公立,技專校院,23,國立雲林科技大學,碩士在職專班,女,335,24,1,2,0,1,16,3,1,0,0,0,0,0,0,0,73,1,8,1,1,45,5,8,0,0,0,0,0,0,4
105,1,公立,技專校院,23,國立雲林科技大學,博士班,女,154,7,0,0,0,1,4,1,1,0,0,0,0,0,0,0,30,0,3,1,1,13,3,8,0,0,0,0,0,0,1
105,1,公立,技專校院,24,國立屏東科技大學,學士班(日間),男,"4,064",77,2,1,12,16,5,0,0,0,0,0,0,0,0,41,145,4,2,20,31,16,0,0,0,0,0,0,0,0,72
105,1,公立,技專校院,24,國立屏東科技大學,學士班(進修),男,828,30,1,2,0,0,8,0,0,0,0,0,0,0,0,19,55,1,2,0,0,15,0,0,0,0,0,0,0,0,37
105,1,公立,技專校院,24,國立屏東科技大學,碩士班(日間),男,720,71,0,5,0,2,13,0,0,0,0,0,0,0,0,51,145,0,8,0,4,36,0,1,0,0,0,0,0,0,96
105,1,公立,技專校院,24,國立屏東科技大學,碩士在職專班,男,308,30,0,0,0,0,25,0,0,0,0,0,0,0,0,5,56,1,0,0,0,40,0,1,0,0,0,0,0,0,14
105,1,公立,技專校院,24,國立屏東科技大學,博士班,男,170,19,0,0,0,0,11,0,1,0,0,0,0,0,0,7,37,0,1,0,0,18,0,5,0,0,0,0,0,0,13
105,1,公立,技專校院,24,國立屏東科技大學,學士班(日間),女,"3,754",50,0,3,0,10,8,1,0,0,0,0,0,0,0,28,94,2,6,1,17,10,1,2,0,0,0,0,0,0,55
105,1,公立,技專校院,24,國立屏東科技大學,學士班(進修),女,741,21,0,2,0,5,3,0,0,0,0,0,0,0,0,11,35,0,3,0,6,6,0,1,0,0,0,0,0,0,19
105,1,公立,技專校院,24,國立屏東科技大學,碩士班(日間),女,510,40,0,5,0,0,12,0,1,0,0,0,0,0,0,22,95,0,8,0,1,31,0,9,0,0,0,0,0,0,46
105,1,公立,技專校院,24,國立屏東科技大學,碩士在職專班,女,163,6,0,0,0,0,3,1,0,0,0,0,0,0,0,2,14,0,0,0,0,8,1,2,0,0,0,0,0,0,3
105,1,公立,技專校院,24,國立屏東科技大學,博士班,女,85,6,1,0,0,0,0,0,1,0,0,0,0,0,0,4,20,1,0,0,0,6,0,2,0,0,0,0,0,0,11
105,1,公立,技專校院,25,國立臺北科技大學,學士班(日間),男,"4,165",138,4,4,21,30,5,0,0,0,0,0,0,0,0,74,169,5,4,22,38,6,0,0,0,0,0,0,0,0,94
105,1,公立,技專校院,25,國立臺北科技大學,學士班(進修),男,"1,345",30,4,0,2,0,15,0,1,0,0,0,0,0,0,8,41,4,0,2,0,26,0,1,0,0,0,0,0,0,8
105,1,公立,技專校院,25,國立臺北科技大學,碩士班(日間),男,"2,067",108,6,10,0,6,11,0,2,0,0,0,0,0,0,73,136,9,14,0,12,19,0,2,0,0,0,0,0,0,80
105,1,公立,技專校院,25,國立臺北科技大學,碩士在職專班,男,"1,056",115,5,4,2,0,82,0,10,0,0,0,0,0,0,12,159,5,2,3,0,117,0,17,0,0,0,0,0,0,15
105,1,公立,技專校院,25,國立臺北科技大學,博士班,男,549,101,8,6,0,1,42,0,7,0,0,0,0,0,0,37,136,13,12,0,2,52,0,8,0,0,0,0,0,0,49
105,1,公立,技專校院,25,國立臺北科技大學,學士班(日間),女,"1,775",35,4,0,4,10,5,0,0,0,0,0,0,0,0,12,48,5,1,5,13,7,0,0,0,0,0,0,0,0,17
105,1,公立,技專校院,25,國立臺北科技大學,學士班(進修),女,381,11,1,0,0,1,3,1,0,0,0,0,0,0,0,5,17,2,0,0,2,5,1,0,0,0,0,0,0,0,7
105,1,公立,技專校院,25,國立臺北科技大學,碩士班(日間),女,667,45,5,8,0,3,10,0,1,0,0,0,0,0,0,18,63,8,11,0,8,13,0,2,0,0,0,0,0,0,21
105,1,公立,技專校院,25,國立臺北科技大學,碩士在職專班,女,368,36,1,0,0,0,20,3,6,0,0,0,0,0,0,6,56,4,3,0,0,29,4,9,0,0,0,0,0,0,7
105,1,公立,技專校院,25,國立臺北科技大學,博士班,女,146,22,4,1,0,0,8,1,4,0,0,0,0,0,0,4,33,5,1,0,0,15,1,4,0,0,0,0,0,0,7
105,1,公立,技專校院,26,國立高雄第一科技大學,學士班(日間),男,"2,850",47,1,4,5,16,6,0,0,0,0,0,0,0,0,15,93,1,6,8,33,12,0,0,0,0,0,0,0,0,33
105,1,公立,技專校院,26,國立高雄第一科技大學,碩士班(日間),男,662,53,0,3,2,4,16,0,0,0,0,0,0,0,0,28,101,0,4,6,7,31,0,2,0,0,0,0,0,0,51
105,1,公立,技專校院,26,國立高雄第一科技大學,碩士在職專班,男,504,42,0,0,1,1,28,0,5,0,0,0,0,0,0,7,81,0,2,2,2,55,0,9,0,0,0,0,0,0,11
105,1,公立,技專校院,26,國立高雄第一科技大學,博士班,男,178,17,0,0,1,0,12,0,2,0,0,0,0,0,0,2,43,1,0,5,0,26,0,6,0,0,0,0,0,0,5
105,1,公立,技專校院,26,國立高雄第一科技大學,學士班(日間),女,"2,872",44,4,4,13,5,5,0,0,0,0,0,0,0,0,13,67,4,5,14,12,9,1,0,0,0,0,0,0,0,22
105,1,公立,技專校院,26,國立高雄第一科技大學,碩士班(日間),女,403,26,0,3,1,1,9,0,0,0,0,0,0,0,0,12,63,0,5,4,3,26,1,3,0,0,0,0,0,0,21
105,1,公立,技專校院,26,國立高雄第一科技大學,碩士在職專班,女,212,12,0,0,1,0,5,0,2,0,0,0,0,0,0,4,34,1,0,1,0,19,0,5,0,0,0,0,0,0,8
105,1,公立,技專校院,26,國立高雄第一科技大學,博士班,女,49,5,0,0,1,2,2,0,0,0,0,0,0,0,0,0,11,0,0,1,2,4,0,0,0,0,0,0,0,0,4
105,1,公立,技專校院,27,國立高雄應用科技大學,學士班(日間),男,"4,835",70,0,1,11,15,4,0,0,0,0,0,0,0,0,39,133,3,4,19,20,13,0,0,0,0,0,0,0,0,74
105,1,公立,技專校院,27,國立高雄應用科技大學,學士班(進修),男,"1,082",60,0,1,1,13,45,0,0,0,0,0,0,0,0,0,159,0,1,1,72,85,0,0,0,0,0,0,0,0,0
105,1,公立,技專校院,27,國立高雄應用科技大學,碩士班(日間),男,962,53,3,1,0,4,7,0,0,0,0,0,0,0,0,38,103,4,2,1,12,24,0,1,0,0,0,0,0,0,59
105,1,公立,技專校院,27,國立高雄應用科技大學,碩士在職專班,男,750,60,0,1,3,13,42,0,1,0,0,0,0,0,0,0,203,1,2,9,70,114,0,7,0,0,0,0,0,0,0
105,1,公立,技專校院,27,國立高雄應用科技大學,博士班,男,230,15,1,0,1,0,10,0,0,0,0,0,0,0,0,3,34,1,0,1,1,24,0,0,0,0,0,0,0,0,7
105,1,公立,技專校院,27,國立高雄應用科技大學,學士班(日間),女,"2,666",28,1,0,7,9,1,0,0,0,0,0,0,0,0,10,52,4,0,9,16,3,0,1,0,0,0,0,0,0,19
105,1,公立,技專校院,27,國立高雄應用科技大學,學士班(進修),女,630,28,2,1,0,4,21,0,0,0,0,0,0,0,0,0,78,6,2,0,28,39,0,3,0,0,0,0,0,0,0
105,1,公立,技專校院,27,國立高雄應用科技大學,碩士班(日間),女,340,11,0,1,0,1,1,0,1,0,0,0,0,0,0,7,32,1,2,3,1,11,0,2,0,0,0,0,0,0,12
105,1,公立,技專校院,27,國立高雄應用科技大學,碩士在職專班,女,447,27,3,0,0,3,20,1,0,0,0,0,0,0,0,0,75,5,0,1,15,39,4,11,0,0,0,0,0,0,0
105,1,公立,技專校院,27,國立高雄應用科技大學,博士班,女,46,7,0,0,0,0,4,0,0,0,0,0,0,0,0,3,12,2,0,0,0,6,0,0,0,0,0,0,0,0,4
105,1,公立,一般大學,28,國立臺北藝術大學,五專,男,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
105,1,公立,一般大學,28,國立臺北藝術大學,學士班(日間),男,609,18,3,0,1,0,3,0,0,0,0,0,0,0,0,11,35,4,1,1,0,5,0,0,0,0,0,0,0,0,24
105,1,公立,一般大學,28,國立臺北藝術大學,碩士班(日間),男,316,53,0,3,1,0,9,0,2,0,0,0,0,0,0,38,122,1,8,5,0,27,0,5,0,0,0,0,0,0,76
105,1,公立,一般大學,28,國立臺北藝術大學,碩士在職專班,男,65,10,1,0,0,0,5,0,1,0,0,0,0,0,0,3,18,1,1,0,0,7,0,2,0,0,0,0,0,0,7
105,1,公立,一般大學,28,國立臺北藝術大學,博士班,男,24,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,3
105,1,公立,一般大學,28,國立臺北藝術大學,五專,女,46,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1
105,1,公立,一般大學,28,國立臺北藝術大學,學士班(日間),女,"1,204",36,5,1,1,0,7,0,0,0,0,0,0,0,0,22,61,6,3,1,0,6,0,0,0,0,0,0,0,0,45
105,1,公立,一般大學,28,國立臺北藝術大學,碩士班(日間),女,641,78,2,4,5,0,15,1,1,0,0,0,0,0,0,50,178,2,5,6,1,32,5,13,0,0,0,0,0,0,114
105,1,公立,一般大學,28,國立臺北藝術大學,碩士在職專班,女,113,15,1,0,0,0,6,1,2,0,0,0,0,0,0,5,30,2,0,0,0,7,2,6,0,0,0,0,0,0,13
105,1,公立,一般大學,28,國立臺北藝術大學,博士班,女,57,9,1,0,0,0,1,1,2,0,0,0,0,0,0,4,17,1,0,0,0,2,0,4,0,0,0,0,0,0,10
105,1,公立,一般大學,29,國立臺灣藝術大學,學士班(日間),男,695,26,0,1,0,4,3,0,0,0,0,0,0,0,0,18,43,0,2,0,8,6,0,0,0,0,0,0,0,0,27
105,1,公立,一般大學,29,國立臺灣藝術大學,學士班(進修),男,598,25,1,1,0,2,6,0,0,0,0,0,0,0,0,15,51,2,3,0,3,10,0,2,0,0,0,0,0,0,31
105,1,公立,一般大學,29,國立臺灣藝術大學,碩士班(日間),男,288,75,2,4,0,17,22,0,0,0,0,0,0,0,0,30,116,5,2,0,23,27,0,5,0,0,0,0,0,0,54
105,1,公立,一般大學,29,國立臺灣藝術大學,碩士在職專班,男,180,19,0,1,0,6,10,0,0,0,0,0,0,0,0,2,39,0,2,0,10,14,0,6,0,0,0,0,0,0,7
105,1,公立,一般大學,29,國立臺灣藝術大學,博士班,男,48,6,0,0,0,1,3,0,1,0,0,0,0,0,0,1,10,0,0,0,1,3,0,5,0,0,0,0,0,0,1
105,1,公立,一般大學,29,國立臺灣藝術大學,學士班(日間),女,"1,729",39,3,2,0,14,8,0,0,0,0,0,0,0,0,12,63,5,4,0,17,9,2,0,0,0,0,0,0,0,26
105,1,公立,一般大學,29,國立臺灣藝術大學,學士班(進修),女,"1,341",56,3,3,0,14,13,1,2,0,0,0,0,0,0,20,100,6,2,0,19,33,3,0,0,0,0,0,0,0,37
105,1,公立,一般大學,29,國立臺灣藝術大學,碩士班(日間),女,470,61,1,3,0,13,10,1,1,0,0,0,0,0,0,32,101,0,3,0,24,22,3,2,0,0,0,0,0,0,47
105,1,公立,一般大學,29,國立臺灣藝術大學,碩士在職專班,女,281,21,2,2,0,5,7,1,0,0,0,0,0,0,0,4,37,4,1,0,3,16,4,0,0,0,0,0,0,0,9
105,1,公立,一般大學,29,國立臺灣藝術大學,博士班,女,52,5,0,0,0,2,2,1,0,0,0,0,0,0,0,0,12,1,0,0,3,3,1,1,0,0,0,0,0,0,3
105,1,公立,一般大學,30,國立臺東大學,學士班(日間),男,"1,728",56,3,2,16,10,4,0,0,0,0,0,0,0,0,21,106,3,2,21,17,8,0,0,0,0,0,0,0,0,55
105,1,公立,一般大學,30,國立臺東大學,學士班(進修),男,91,6,0,1,0,0,2,0,0,0,0,0,0,0,0,3,22,0,1,0,2,4,0,0,0,0,0,0,0,0,15
105,1,公立,一般大學,30,國立臺東大學,碩士班(日間),男,120,12,1,0,1,2,4,0,0,0,0,0,0,0,0,4,29,1,0,2,3,6,0,0,0,0,0,0,0,0,17
105,1,公立,一般大學,30,國立臺東大學,碩士在職專班,男,174,24,0,0,4,0,12,0,0,0,0,0,0,0,0,8,55,1,0,4,0,17,0,2,0,0,0,0,0,0,31
105,1,公立,一般大學,30,國立臺東大學,博士班,男,15,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,1
105,1,公立,一般大學,30,國立臺東大學,學士班(日間),女,"1,818",44,7,1,4,11,3,0,0,0,0,0,0,0,0,18,70,7,2,4,15,6,0,0,0,0,0,0,0,0,36
105,1,公立,一般大學,30,國立臺東大學,學士班(進修),女,84,4,0,0,0,0,1,0,0,0,0,0,0,0,0,3,14,1,0,0,2,3,0,0,0,0,0,0,0,0,8
105,1,公立,一般大學,30,國立臺東大學,碩士班(日間),女,186,26,0,1,3,0,12,2,0,0,0,0,0,0,0,8,62,2,4,5,1,19,2,4,0,0,0,0,0,0,25
105,1,公立,一般大學,30,國立臺東大學,碩士在職專班,女,406,38,1,0,1,2,19,1,2,0,0,0,0,0,0,12,88,3,0,1,3,26,1,6,0,0,0,0,0,0,48
105,1,公立,一般大學,30,國立臺東大學,博士班,女,25,5,0,0,1,0,1,0,0,0,0,0,0,0,0,3,10,0,0,1,0,4,0,1,0,0,0,0,0,0,4
105,1,公立,一般大學,31,國立宜蘭大學,學士班(日間),男,"2,825",61,2,3,20,18,5,0,0,0,0,0,0,0,0,13,106,4,5,27,27,12,0,0,0,0,0,0,0,0,31
105,1,公立,一般大學,31,國立宜蘭大學,學士班(進修),男,267,9,2,0,3,0,2,0,0,0,0,0,0,0,0,2,50,3,0,9,1,15,0,0,0,0,0,0,0,0,22
105,1,公立,一般大學,31,國立宜蘭大學,碩士班(日間),男,336,24,0,3,7,1,7,0,0,0,0,0,0,0,0,6,48,1,4,8,2,18,0,0,0,0,0,0,0,0,15
105,1,公立,一般大學,31,國立宜蘭大學,碩士在職專班,男,144,6,0,0,0,1,5,0,0,0,0,0,0,0,0,0,27,0,1,1,1,21,0,0,0,0,0,0,0,0,3
105,1,公立,一般大學,31,國立宜蘭大學,博士班,男,9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,1,0,2,0,0,0,0,0,0,0,0,1
105,1,公立,一般大學,31,國立宜蘭大學,學士班(日間),女,"1,579",20,1,1,4,11,0,0,0,0,0,0,0,0,0,3,27,1,1,4,16,1,0,0,0,0,0,0,0,0,4
105,1,公立,一般大學,31,國立宜蘭大學,學士班(進修),女,131,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,15,1,1,2,1,5,1,0,0,0,0,0,0,0,4
105,1,公立,一般大學,31,國立宜蘭大學,碩士班(日間),女,141,11,2,0,0,1,7,0,0,0,0,0,0,0,0,1,19,2,0,1,2,12,1,0,0,0,0,0,0,0,1
105,1,公立,一般大學,31,國立宜蘭大學,碩士在職專班,女,54,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0
105,1,公立,一般大學,31,國立宜蘭大學,博士班,女,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
105,1,公立,一般大學,32,國立聯合大學,學士班(日間),男,"4,260",93,7,5,29,20,8,0,0,0,0,0,0,0,0,24,184,11,7,43,24,13,0,0,0,0,0,0,0,0,86
105,1,公立,一般大學,32,國立聯合大學,學士班(進修),男,798,48,2,2,0,5,9,0,0,0,0,0,0,0,0,30,72,3,2,0,6,20,0,0,0,0,0,0,0,0,41
105,1,公立,一般大學,32,國立聯合大學,碩士班(日間),男,294,8,0,0,1,0,0,0,0,0,0,0,0,0,0,7,23,0,0,1,0,6,0,0,0,0,0,0,0,0,16
105,1,公立,一般大學,32,國立聯合大學,博士班,男,9,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0
105,1,公立,一般大學,32,國立聯合大學,學士班(日間),女,"1,865",23,1,1,7,8,2,0,0,0,0,0,0,0,0,4,37,2,1,12,10,5,1,1,0,0,0,0,0,0,5
105,1,公立,一般大學,32,國立聯合大學,學士班(進修),女,525,28,1,3,0,4,8,2,1,0,0,0,0,0,0,9,39,2,3,0,4,12,2,3,0,0,0,0,0,0,13
105,1,公立,一般大學,32,國立聯合大學,碩士班(日間),女,124,12,1,0,4,0,6,1,0,0,0,0,0,0,0,0,16,1,0,4,0,7,2,0,0,0,0,0,0,0,2
105,1,公立,技專校院,33,國立虎尾科技大學,學士班(日間),男,"5,608",82,14,26,13,16,6,0,0,0,0,0,0,0,0,7,176,22,76,16,40,9,0,0,0,0,0,0,0,0,13
105,1,公立,技專校院,33,國立虎尾科技大學,學士班(進修),男,"1,171",33,0,8,0,7,6,0,0,0,0,0,0,0,0,12,74,2,18,0,9,7,0,0,0,0,0,0,0,0,38
105,1,公立,技專校院,33,國立虎尾科技大學,碩士班(日間),男,707,24,0,19,0,2,2,0,0,0,0,0,0,0,0,1,77,7,57,1,6,4,0,0,0,0,0,0,0,0,2
105,1,公立,技專校院,33,國立虎尾科技大學,碩士在職專班,男,149,19,1,1,0,0,13,0,4,0,0,0,0,0,0,0,39,1,1,0,0,33,0,4,0,0,0,0,0,0,0
105,1,公立,技專校院,33,國立虎尾科技大學,博士班,男,21,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,1,0,0,0,0,0,0,0,0,0,0
105,1,公立,技專校院,33,國立虎尾科技大學,學士班(日間),女,"1,878",22,7,5,4,3,1,0,0,0,0,0,0,0,0,2,47,10,14,5,12,1,2,1,0,0,0,0,0,0,2
105,1,公立,技專校院,33,國立虎尾科技大學,學士班(進修),女,336,12,1,3,1,2,0,1,0,0,0,0,0,0,0,4,24,3,10,1,2,0,1,0,0,0,0,0,0,0,7
105,1,公立,技專校院,33,國立虎尾科技大學,碩士班(日間),女,153,4,0,0,0,2,0,0,0,0,0,0,0,0,0,2,17,3,3,0,3,3,1,1,0,0,0,0,0,0,3
105,1,公立,技專校院,33,國立虎尾科技大學,碩士在職專班,女,62,7,1,1,0,0,4,0,1,0,0,0,0,0,0,0,14,1,1,0,0,11,0,1,0,0,0,0,0,0,0
105,1,公立,技專校院,34,國立高雄海洋科技大學,五專,男,441,7,1,0,0,1,0,0,0,0,0,0,0,0,0,5,11,1,0,0,4,1,0,0,0,0,0,0,0,0,5
105,1,公立,技專校院,34,國立高雄海洋科技大學,學士班(日間),男,"3,139",82,1,3,5,12,10,0,0,0,0,0,0,0,0,51,153,3,8,7,20,30,0,0,0,0,0,0,0,0,85
105,1,公立,技專校院,34,國立高雄海洋科技大學,學士班(進修),男,"1,183",79,2,5,0,11,27,0,0,0,0,0,0,0,0,34,124,3,11,0,21,41,0,0,0,0,0,0,0,0,48
105,1,公立,技專校院,34,國立高雄海洋科技大學,碩士班(日間),男,220,21,1,1,0,1,8,0,0,0,0,0,0,0,0,10,44,1,2,0,1,20,0,0,0,0,0,0,0,0,20
105,1,公立,技專校院,34,國立高雄海洋科技大學,碩士在職專班,男,116,14,0,0,0,0,13,0,0,0,0,0,0,0,0,1,26,0,0,0,0,22,0,0,0,0,0,0,0,0,4
105,1,公立,技專校院,34,國立高雄海洋科技大學,五專,女,75,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0
105,1,公立,技專校院,34,國立高雄海洋科技大學,學士班(日間),女,"1,717",46,0,0,1,19,5,0,1,0,0,0,0,0,0,20,68,2,0,3,21,12,0,1,0,0,0,0,0,0,29
105,1,公立,技專校院,34,國立高雄海洋科技大學,學士班(進修),女,624,26,0,4,0,4,11,0,1,0,0,0,0,0,0,6,44,0,6,0,8,19,0,1,0,0,0,0,0,0,10
105,1,公立,技專校院,34,國立高雄海洋科技大學,碩士班(日間),女,118,9,0,0,1,1,5,0,0,0,0,0,0,0,0,2,20,0,0,1,1,12,0,1,0,0,0,0,0,0,5
